file_id	md5	size	urls	sample_id
e4fdfd770c4102d4032c2ca5ca070133	352554ba60a33aceb1747842dee0d37e	5921	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP786740_K10_MV1D.stirrups.profile.txt	8938ac880f194a32bc6b736c1522129e
e4fdfd770c4102d4032c2ca5ca30e8c7	d6ea58b3080ad263611f8941490065ad	4415	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP564900_K10_MV1D.stirrups.profile.txt	76612bd9a41885add4f6b0b768b63c3d
e4fdfd770c4102d4032c2ca5ca0ccdc9	d836329205d78cfbaefc2438687c66b2	3685	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP243618_K50_MV1D.stirrups.profile.txt	76612bd9a41885add4f6b0b76891ca68
e4fdfd770c4102d4032c2ca5ca0afc3d	0be751b1c20485efdb24385b8d49c7ea	3018	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP280575_K30_MV1D.stirrups.profile.txt	8938ac880f194a32bc6b736c155d8ead
e4fdfd770c4102d4032c2ca5ca0a8a8e	532737067c54ed9e2697e5db62bd5a77	8685	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP247445_K10_MV1D.stirrups.profile.txt	8938ac880f194a32bc6b736c156e9392
e4fdfd770c4102d4032c2ca5ca14ec1c	646b1a8637441aecf0b0316ba1daaf07	3087	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP883575_K60_MV1D.stirrups.profile.txt	e50d0c183689e4053ccb35f8b2bca725
e4fdfd770c4102d4032c2ca5ca1e18f6	99b90bf7cf960a4710db48fb179caabc	4854	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP678863_K40_MV1D.stirrups.profile.txt	76612bd9a41885add4f6b0b768bfdd1b
e4fdfd770c4102d4032c2ca5ca170e4b	f4d5e4e9985213b92b6a3acd8bd699b6	4507	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP575820_K10_MV1D.stirrups.profile.txt	88af6472fb03642dd5eaf8cddcc4bab2
e4fdfd770c4102d4032c2ca5ca31b26b	ef9cc3000a1b80807fa009cdb597bb4a	4522	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP505314_K10_MV1D.stirrups.profile.txt	88af6472fb03642dd5eaf8cddcc5ced3
e4fdfd770c4102d4032c2ca5ca0a750f	7644194cfb0fb33130c3653ed7a717c4	10727	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP247202_K10_MV1D.stirrups.profile.txt	88af6472fb03642dd5eaf8cddcc44a81
e4fdfd770c4102d4032c2ca5ca159e36	be7caeb3ce8a0d7f9e74e834da0c5eef	4491	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP569268_K20_MV1D.stirrups.profile.txt	76612bd9a41885add4f6b0b768b76559
e4fdfd770c4102d4032c2ca5ca281b16	eb64dad13d0e427fdf264e0f091a0fd1	6834	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP581708_K10_MV1D.stirrups.profile.txt	88af6472fb03642dd5eaf8cddcc41634
e4fdfd770c4102d4032c2ca5ca276409	cbd28aa37dcc613dd8f59b7a46ebd0d8	9933	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP926005_K40_MV1D.stirrups.profile.txt	76612bd9a41885add4f6b0b768d3d855
e4fdfd770c4102d4032c2ca5ca1a746f	cd96f711f806a32761ab008d0d9bad40	5365	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP291588_K60_MV1D.stirrups.profile.txt	76612bd9a41885add4f6b0b76898c9fa
e4fdfd770c4102d4032c2ca5ca23ef14	faf7a812dd1387eb59d05da02ca9ced5	3928	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP891541_K40_MV1D.stirrups.profile.txt	76612bd9a41885add4f6b0b768d15e4f
e4fdfd770c4102d4032c2ca5ca18e282	a0e218eec6daa59b073c10dfc92e46d1	4921	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP837596_K20_MV1D.stirrups.profile.txt	8938ac880f194a32bc6b736c15297d8e
e4fdfd770c4102d4032c2ca5ca0ffb70	f14e984988428a9609ae9b35430e8cbf	5800	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP392047_K40_MV1D.stirrups.profile.txt	e50d0c183689e4053ccb35f8b2c45a96
e4fdfd770c4102d4032c2ca5ca3a2862	b22d43e7ba7890f51db7fd5b6564852f	2758	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP304007_K50_MV1D.stirrups.profile.txt	8938ac880f194a32bc6b736c150fcaa8
e4fdfd770c4102d4032c2ca5ca10f0ea	f1f8944bc2d27adfabc7dbbae05af630	6197	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP646235_K40_MV1D.stirrups.profile.txt	e50d0c183689e4053ccb35f8b2d3f35b
e4fdfd770c4102d4032c2ca5ca152946	42829128b77621c45b89e879580dda75	8447	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP824738_K10_MV1D.stirrups.profile.txt	88af6472fb03642dd5eaf8cddcc4c528
e4fdfd770c4102d4032c2ca5ca109475	8658a67d4920223a33c64943b20cb425	3763	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP509951_K50_MV1D.stirrups.profile.txt	858ed4564f11795ec13dda4c10f5a133
e4fdfd770c4102d4032c2ca5ca3c7ae0	2ac372331b167b669cffdf048156dae2	8354	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP275797_K30_MV1D.stirrups.profile.txt	e50d0c183689e4053ccb35f8b2c41a01
e4fdfd770c4102d4032c2ca5ca0bdaa6	9e95084286eb2a694fe84eec31019580	6558	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP416787_K10_MV1D.stirrups.profile.txt	76612bd9a41885add4f6b0b768a7cde2
e4fdfd770c4102d4032c2ca5ca0c06d0	0ebb4201d9647193b63976c304c66020	14733	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP520093_K40_MV1D.stirrups.profile.txt	e50d0c183689e4053ccb35f8b2c7fb0e
e4fdfd770c4102d4032c2ca5ca3fe462	9b057f09f474c81416a8f8489b66e4cc	3435	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP296970_K30_MV1D.stirrups.profile.txt	8938ac880f194a32bc6b736c150b011d
e4fdfd770c4102d4032c2ca5ca248368	037557e3bb716639d956219ab56e2497	6072	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP954767_K30_MV1D.stirrups.profile.txt	76612bd9a41885add4f6b0b768d4c866
e4fdfd770c4102d4032c2ca5ca14a2e0	427500b30762b4ff1a0f403f1b795461	3360	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP926575_K40_MV1D.stirrups.profile.txt	e50d0c183689e4053ccb35f8b2c833d0
e4fdfd770c4102d4032c2ca5ca048396	e6301874bb40c895dfe134078ffbf751	3102	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP580652_K10_MV1D.stirrups.profile.txt	8938ac880f194a32bc6b736c155c1a70
e4fdfd770c4102d4032c2ca5ca0d8654	08c992437277afb7286ac5ae0c40676b	4877	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP028055_K40_MV1D.stirrups.profile.txt	76612bd9a41885add4f6b0b7687a068b
e4fdfd770c4102d4032c2ca5ca0993bc	277b1ec1eedf580287b9236eb80d3402	11787	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP491548_K30_MV1D.stirrups.profile.txt	e50d0c183689e4053ccb35f8b2dd9dc3
e4fdfd770c4102d4032c2ca5ca252a04	8a52cf511429c327249abd2276a6652c	3439	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP255636_K20_MV1D.stirrups.profile.txt	8938ac880f194a32bc6b736c15507000
e4fdfd770c4102d4032c2ca5ca35fc24	b8b5adf7658d570f1d1ce709f8405c1d	5118	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP007214_K40_MV1D.stirrups.profile.txt	76612bd9a41885add4f6b0b76875ad85
e4fdfd770c4102d4032c2ca5ca1236a8	b6c80528d0a280e16f25b65cb412c8f2	2339	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP868014_K40_MV1D.stirrups.profile.txt	76612bd9a41885add4f6b0b768ce51be
e4fdfd770c4102d4032c2ca5ca2a6e1c	01d2b0218e333eabb24f9ee82a7114fe	2895	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP311701_K20_MV1D.stirrups.profile.txt	858ed4564f11795ec13dda4c10fdcd8c
e4fdfd770c4102d4032c2ca5ca24830c	0449d7687c334f44e6d4f7bf117f898a	3591	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP954767_K20_MV1D.stirrups.profile.txt	76612bd9a41885add4f6b0b768d4b985
e4fdfd770c4102d4032c2ca5ca08701d	39774950e2d1fdcf342521f65409c095	3017	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP673818_K20_MV1D.stirrups.profile.txt	8938ac880f194a32bc6b736c1548794e
e4fdfd770c4102d4032c2ca5ca33241a	017305b094b10751d515ace0e1360575	7036	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP361548_K20_MV1D.stirrups.profile.txt	e50d0c183689e4053ccb35f8b2dbae49
e4fdfd770c4102d4032c2ca5ca2d9e34	ae76513f552be8287c67cb1f55fdae97	5802	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP237361_K10_MV1D.stirrups.profile.txt	88af6472fb03642dd5eaf8cddcc5b458
e4fdfd770c4102d4032c2ca5ca028398	642f3ca22d7ac6c5e174f5a82fd14151	2943	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP237361_K50_MV1D.stirrups.profile.txt	e50d0c183689e4053ccb35f8b2c0dce8
e4fdfd770c4102d4032c2ca5ca284bcf	2f358346c391b0d1540dc9af9b5011ad	1758	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP573286_K40_MV1D.stirrups.profile.txt	76612bd9a41885add4f6b0b768b8ed24
e4fdfd770c4102d4032c2ca5ca37cea1	0c80a4f768cf85226499b36afeae01c5	2125	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP936464_K20_MV1D.stirrups.profile.txt	8938ac880f194a32bc6b736c150cb51b
e4fdfd770c4102d4032c2ca5ca1ac82b	2b2a5187dae6b9c72613912c370273b5	4150	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP319072_K10_MV1D.stirrups.profile.txt	8938ac880f194a32bc6b736c156d2f7e
e4fdfd770c4102d4032c2ca5ca206136	f9fb5dda817142032b434cdb7ab0a276	6096	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP833671_K70_MV1D.stirrups.profile.txt	76612bd9a41885add4f6b0b768cbc63e
e4fdfd770c4102d4032c2ca5ca1ae429	48ec7e422c7455379e10a3b580d832c1	7612	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP323428_K20_MV1D.stirrups.profile.txt	8938ac880f194a32bc6b736c152b7b50
e4fdfd770c4102d4032c2ca5ca1796c0	ede873942122ca70b65ff357044df480	3022	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP422409_K60_MV1D.stirrups.profile.txt	8938ac880f194a32bc6b736c150428b0
e4fdfd770c4102d4032c2ca5ca3a182b	c4089ba3b47251f3eecb1ad3cc35c4fc	2318	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP291560_K40_MV1D.stirrups.profile.txt	e50d0c183689e4053ccb35f8b2cd1734
e4fdfd770c4102d4032c2ca5ca238cb8	a091e93b3d8a70340cd365f6774cdbf1	7280	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP492355_K10_MV1D.stirrups.profile.txt	e50d0c183689e4053ccb35f8b2dbfda7
e4fdfd770c4102d4032c2ca5ca1f6599	c58944d83ca8e0aaa15e3843371e8cde	4154	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP707684_K10_MV1D.stirrups.profile.txt	8938ac880f194a32bc6b736c15116f64
e4fdfd770c4102d4032c2ca5ca22d330	150580844052f0853dc774271f106a00	1866	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP364626_K30_MV1D.stirrups.profile.txt	858ed4564f11795ec13dda4c10f0ec46
e4fdfd770c4102d4032c2ca5ca2e10ca	ab9de00ea3c0a0efe378b0f9456ea9a0	5115	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP779613_K70_MV1D.stirrups.profile.txt	76612bd9a41885add4f6b0b768c8ea1c
e4fdfd770c4102d4032c2ca5ca18d770	dd8f1ff30d35a2875bcebce5a1c12cc8	8473	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP291588_K30_MV1D.stirrups.profile.txt	76612bd9a41885add4f6b0b7689894ce
e4fdfd770c4102d4032c2ca5ca2833e4	b4f62c4bf8d55654a0bd4782003675a0	2923	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP580086_K30_MV1D.stirrups.profile.txt	8938ac880f194a32bc6b736c152fc9df
e4fdfd770c4102d4032c2ca5ca0d5581	0d2231827332897e0082c17159b0cff1	7752	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP482764_K10_MV1D.stirrups.profile.txt	8938ac880f194a32bc6b736c15013152
e4fdfd770c4102d4032c2ca5ca0523dd	730af72937d7c1bdddc3a9f7985a0241	9816	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP563046_K10_MV1D.stirrups.profile.txt	8938ac880f194a32bc6b736c15703da7
e4fdfd770c4102d4032c2ca5ca21e2c6	a64ecabe629398c1bf5e95e3618fc000	3320	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP983489_K40_MV1D.stirrups.profile.txt	8938ac880f194a32bc6b736c1507a54a
e4fdfd770c4102d4032c2ca5ca0e638b	c0b9c05c516bf2b4d8698026afdbd591	4034	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP974070_K10_MV1D.stirrups.profile.txt	76612bd9a41885add4f6b0b768d8e94c
e4fdfd770c4102d4032c2ca5ca1326ad	2f666d1160aaf446cd9e21917e4fe6c3	6152	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP059416_K20_MV1D.stirrups.profile.txt	8938ac880f194a32bc6b736c152e257d
e4fdfd770c4102d4032c2ca5ca3afebb	1ed018101fa852c24dd791a9639cdc8c	3124	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP218253_K30_MV1D.stirrups.profile.txt	76612bd9a41885add4f6b0b7688b9949
e4fdfd770c4102d4032c2ca5ca11d493	aee3d444d85fe86dd82cf5fbaaba3361	1839	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP318569_K20_MV1D.stirrups.profile.txt	858ed4564f11795ec13dda4c10f40e13
e4fdfd770c4102d4032c2ca5ca3b6ee9	58d70cd5ec5663114054d4a6a0486639	4934	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP389504_K40_MV1D.stirrups.profile.txt	76612bd9a41885add4f6b0b768a3ac5b
e4fdfd770c4102d4032c2ca5ca08affd	b69c72dcf1969f838ab3247631305f6b	2363	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP307640_K40_MV1D.stirrups.profile.txt	e50d0c183689e4053ccb35f8b2ccb09e
e4fdfd770c4102d4032c2ca5ca08ea6e	e482f95d0067448ee422c02087a469b0	4640	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP336335_K40_MV1D.stirrups.profile.txt	e50d0c183689e4053ccb35f8b2d51620
e4fdfd770c4102d4032c2ca5ca123754	24078a389ecb6594886343f1e9e590ac	3701	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP521049_K10_MV1D.stirrups.profile.txt	858ed4564f11795ec13dda4c10fe4656
e4fdfd770c4102d4032c2ca5ca0e9723	51e6212b32bb7093720ddf3e1bae4703	2145	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP970774_K60_MV1D.stirrups.profile.txt	76612bd9a41885add4f6b0b768d7d0c9
e4fdfd770c4102d4032c2ca5ca045897	bd81d2439bf09d2ba8d4c636c32efac2	8119	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP154266_K80_MV1D.stirrups.profile.txt	858ed4564f11795ec13dda4c10f00890
e4fdfd770c4102d4032c2ca5ca15c1f6	5891df6b62f94eb5e4c3116cef9490c2	1991	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP678863_K10_MV1D.stirrups.profile.txt	e50d0c183689e4053ccb35f8b2d9b8bb
e4fdfd770c4102d4032c2ca5ca248226	c421ba79b09b1efa1711ea149ef3bf9e	2428	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP941670_K30_MV1D.stirrups.profile.txt	76612bd9a41885add4f6b0b768d43bfa
e4fdfd770c4102d4032c2ca5ca308f9c	d05ada3137d8b61b20a176e4af533a70	2329	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP573286_K10_MV1D.stirrups.profile.txt	76612bd9a41885add4f6b0b768b89418
e4fdfd770c4102d4032c2ca5ca403721	3bfeb995db792ad3de1500ce1068d4c7	10932	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP566677_K40_MV1D.stirrups.profile.txt	76612bd9a41885add4f6b0b768b70169
e4fdfd770c4102d4032c2ca5ca125857	ee57a42421817189d36986ce5d3913f0	4768	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP273248_K180_MV1D.stirrups.profile.txt	8938ac880f194a32bc6b736c1521316f
e4fdfd770c4102d4032c2ca5ca1f6aa1	eed2fc5e314c4cac9e43c4bb856aba16	3557	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP464472_K20_MV1D.stirrups.profile.txt	8938ac880f194a32bc6b736c152445c6
e4fdfd770c4102d4032c2ca5ca348623	51f83212cd782843b735254ed6b29f01	2890	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP686265_K10_MV1D.stirrups.profile.txt	76612bd9a41885add4f6b0b768c04221
e4fdfd770c4102d4032c2ca5ca3a36ba	726bb39c04ddf9b49478b41d29aabb51	4336	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP314756_K120_MV1D.stirrups.profile.txt	76612bd9a41885add4f6b0b7689ddf13
e4fdfd770c4102d4032c2ca5ca3b1319	0b56fc74301dcda2eddc42354bf0c156	10251	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP223167_K20_MV1D.stirrups.profile.txt	8938ac880f194a32bc6b736c155b3f93
e4fdfd770c4102d4032c2ca5ca2f1ab3	62e2bbe34296142890feff68f1943f74	7900	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP288825_K30_MV1D.stirrups.profile.txt	8938ac880f194a32bc6b736c154c6ffb
e4fdfd770c4102d4032c2ca5ca1ca9b2	b5a797e5ea031fdf025c1f67b82119d8	7121	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP926005_K20_MV1D.stirrups.profile.txt	e50d0c183689e4053ccb35f8b2d74e1c
e4fdfd770c4102d4032c2ca5ca2076db	e2a555573b3dbd8f1b87224c1b9160c8	9332	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP337457_K10_MV1D.stirrups.profile.txt	e50d0c183689e4053ccb35f8b2e2a1b8
e4fdfd770c4102d4032c2ca5ca3f773c	8bc2fa2d0c210333c6ef7135e730a744	7721	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP346384_K60_MV1D.stirrups.profile.txt	76612bd9a41885add4f6b0b768a0e565
e4fdfd770c4102d4032c2ca5ca0a61be	d01e151dd9d036132a52476d5bcbc97d	2825	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP243618_K30_MV1D.stirrups.profile.txt	76612bd9a41885add4f6b0b768919d98
e4fdfd770c4102d4032c2ca5ca0aefdf	3f37913173755158019cfa9e75cb164a	4867	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP439098_K10_MV1D.stirrups.profile.txt	88af6472fb03642dd5eaf8cddcc5606f
e4fdfd770c4102d4032c2ca5ca32f950	7b7d910da0cb216b7bee8dde4b00bfe1	4147	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP325577_K10_MV1D.stirrups.profile.txt	8938ac880f194a32bc6b736c15708daf
e4fdfd770c4102d4032c2ca5ca1183e0	8958cedfab2dafaa672f2a3f059298d2	1388	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP439098_K30_MV1D.stirrups.profile.txt	e50d0c183689e4053ccb35f8b2ca3fb7
e4fdfd770c4102d4032c2ca5ca11073a	d25d3c3ee6c78113e0f6802f038504dd	4409	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP791888_K10_MV1D.stirrups.profile.txt	8938ac880f194a32bc6b736c151d01c3
e4fdfd770c4102d4032c2ca5ca3734e1	5b2e43543789a3d743646a8c5321fd9b	8620	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP291560_K20_MV1D.stirrups.profile.txt	8938ac880f194a32bc6b736c1565b6c9
e4fdfd770c4102d4032c2ca5ca2cd49e	7ca7152eb72208337be239814b37edc7	4857	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP483881_K60_MV1D.stirrups.profile.txt	858ed4564f11795ec13dda4c10fa5859
e4fdfd770c4102d4032c2ca5ca18c82d	3d13666eb8517b45a97e3061c09ce3cf	3108	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP580086_K40_MV1D.stirrups.profile.txt	8938ac880f194a32bc6b736c152fdf0b
e4fdfd770c4102d4032c2ca5ca0dfe4e	a274e380421699fc2f29f6565418afa5	6984	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP982951_K30_MV1D.stirrups.profile.txt	76612bd9a41885add4f6b0b768db39f9
e4fdfd770c4102d4032c2ca5ca1a0b43	eecb1a5aa16d0a8509f6e4c979aeac38	3207	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP235198_K10_MV1D.stirrups.profile.txt	e50d0c183689e4053ccb35f8b2df8704
e4fdfd770c4102d4032c2ca5ca191c82	dd53b18cd7976b2440d769cabfd12b25	4989	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/analysis/hmqcp/EP843963_K20_MV1D.stirrups.profile.txt	8938ac880f194a32bc6b736c15683acb
